"PRED","STRAT","YY","LL","Nsamp","Nfull","SCIperN","sp_prey","dietprop","cperfull","elog","e_sd","meanper","lo95per","hi95per"
"P.cod","SE_outer",2012,"[30,60)",37,37,0.0180539873331515,"Flatfish",0.00571617748403904,0.00381839244796281,-3.19184715248028,0.833104991547067,0.0394736842105263,0.00796475118097224,0.173795734319417
"P.cod","SE_outer",2012,"[30,60)",37,37,0.0180539873331515,"Forage.fish",0.196749389904222,0.00691726877610717,0.0526437334854219,0.324555242348826,0.513157894736842,0.35813119544995,0.665693698274518
"P.cod","SE_outer",2012,"[30,60)",37,37,0.0180539873331515,"King.crab",0,0,-4.31748811353631,1.42361043360417,0.0131578947368421,0.000818053392422754,0.178402019028225
"P.cod","SE_outer",2012,"[30,60)",37,37,0.0180539873331515,"Octopus",2.6652209575125e-06,1.78036102005828e-06,-3.19184715248028,0.833104991547067,0.0394736842105263,0.00796475118097224,0.173795734319417
"P.cod","SE_outer",2012,"[30,60)",37,37,0.0180539873331515,"Opilio",0,0,-4.31748811353631,1.42361043360417,0.0131578947368421,0.000818053392422754,0.178402019028225
"P.cod","SE_outer",2012,"[30,60)",37,37,0.0180539873331515,"Oth.nonfish",0.00978949157375084,0.00653935620420817,-3.19184715248028,0.833104991547067,0.0394736842105263,0.00796475118097224,0.173795734319417
"P.cod","SE_outer",2012,"[30,60)",37,37,0.0180539873331515,"Polychaete",0.0511002085690748,0.00284456776453472,-0.712949807856125,0.345276246322434,0.328947368421053,0.199457051498395,0.490948897579764
"P.cod","SE_outer",2012,"[30,60)",37,37,0.0180539873331515,"Shrimp",0.123282609333652,0.00283974064449592,1.2443240998495,0.389288278667975,0.776315789473684,0.618059306389625,0.881564444113921
"P.cod","SE_outer",2012,"[30,60)",37,37,0.0180539873331515,"Unid.Chion",0.0185824207339795,0.00248260223527413,-1.77649199709727,0.461072025379346,0.144736842105263,0.0641522783168146,0.294673920893382
"P.cod","SE_outer",2012,"[30,60)",37,37,0.0180539873331515,"W.pollock",0.0273031487993745,0.0182384359954251,-3.19184715248028,0.833104991547067,0.0394736842105263,0.00796475118097224,0.173795734319417
"P.cod","SE_outer",2013,"[30,60)",30,30,0.00816513920271206,"Amphipods",0.0197003434128747,0.000321712092614707,0,0.35921060405355,0.5,0.330914286750037,0.669085713249963
"P.cod","SE_outer",2013,"[30,60)",30,30,0.00816513920271206,"Bairdi",0.229805019047972,0.00469097492502148,-0.392042087776024,0.366133929121645,0.403225806451613,0.247933424853825,0.580683636357769
"P.cod","SE_outer",2013,"[30,60)",30,30,0.00816513920271206,"Copepods",0,0,-4.11087386417331,1.42575835443665,0.0161290322580645,0.00100139411514406,0.211419948967191
"P.cod","SE_outer",2013,"[30,60)",30,30,0.00816513920271206,"Discards",0,0,-4.11087386417331,1.42575835443665,0.0161290322580645,0.00100139411514406,0.211419948967191
"P.cod","SE_outer",2013,"[30,60)",30,30,0.00816513920271206,"Empty",0,0,-4.11087386417331,1.42575835443665,0.0161290322580645,0.00100139411514406,0.211419948967191
"P.cod","SE_outer",2013,"[30,60)",30,30,0.00816513920271206,"Epifauna",0.274621413433337,0.00480497586156157,-0.129211731480006,0.359960522623579,0.467741935483871,0.302644947129571,0.64021810180514
"P.cod","SE_outer",2013,"[30,60)",30,30,0.00816513920271206,"Euphausiid",0,0,-4.11087386417331,1.42575835443665,0.0161290322580645,0.00100139411514406,0.211419948967191
"P.cod","SE_outer",2013,"[30,60)",30,30,0.00816513920271206,"Flatfish",0.0148022902937885,0.00362588282303209,-2.97892515523761,0.836997593635377,0.0483870967741935,0.00976207329368818,0.207771676197144
"P.cod","SE_outer",2013,"[30,60)",30,30,0.00816513920271206,"Forage.fish",0.164932902239461,0.00252506269854844,0.129211731480006,0.359960522623579,0.532258064516129,0.35978189819486,0.697355052870429
"P.cod","SE_outer",2013,"[30,60)",30,30,0.00816513920271206,"King.crab",0,0,-4.11087386417331,1.42575835443665,0.0161290322580645,0.00100139411514406,0.211419948967191
"P.cod","SE_outer",2013,"[30,60)",30,30,0.00816513920271206,"Octopus",0.0105342157381869,0.00129020006840545,-2.43361335540045,0.659611794389886,0.0806451612903226,0.0235119784168482,0.242178238256197
"P.cod","SE_outer",2013,"[30,60)",30,30,0.00816513920271206,"Opilio",0.0369930108839289,0.00906159250184165,-2.97892515523761,0.836997593635377,0.0483870967741935,0.00976207329368818,0.207771676197144
"P.cod","SE_outer",2013,"[30,60)",30,30,0.00816513920271206,"Oth.nonfish",0.00292279658834548,0.000238650410050527,-2.06142303617716,0.567519094020564,0.112903225806452,0.0401651913948164,0.279068749985836
"P.cod","SE_outer",2013,"[30,60)",30,30,0.00816513920271206,"Polychaete",0.0202388555852424,0.000354113728193766,-0.129211731480006,0.359960522623579,0.467741935483871,0.302644947129571,0.64021810180514
"P.cod","SE_outer",2013,"[30,60)",30,30,0.00816513920271206,"Shrimp",0.0960313789046938,0.00117616436487782,0.669049628980885,0.379497803739328,0.661290322580645,0.481317185624934,0.804217487169946
"P.cod","SE_outer",2013,"[30,60)",30,30,0.00816513920271206,"Unid.Chion",0.129417773872169,0.00528357069485686,-1.32687094064909,0.441205712085379,0.209677419354839,0.1005042660044,0.386485927431805
"P.cod","SE_outer",2013,"[30,60)",30,30,0.00816513920271206,"W.pollock",0,0,-4.11087386417331,1.42575835443665,0.0161290322580645,0.00100139411514406,0.211419948967191
"P.cod","SE_outer",2014,"[30,60)",26,26,0.0177830053684727,"Amphipods",0.0367482944048719,0.00106192956461159,0.451985123743057,0.394771016975861,0.611111111111111,0.420245403573158,0.773071458919428
"P.cod","SE_outer",2014,"[30,60)",26,26,0.0177830053684727,"Bairdi",0.274920551767605,0.00977782729597359,0,0.384900179459751,0.5,0.319862372932888,0.680137627067112
"P.cod","SE_outer",2014,"[30,60)",26,26,0.0177830053684727,"Copepods",0,0,-3.97029191355212,1.42749285429266,0.0185185185185185,0.00114846726891306,0.2364203784404
"P.cod","SE_outer",2014,"[30,60)",26,26,0.0177830053684727,"Discards",0,0,-3.97029191355212,1.42749285429266,0.0185185185185185,0.00114846726891306,0.2364203784404
"P.cod","SE_outer",2014,"[30,60)",26,26,0.0177830053684727,"Empty",0,0,-3.97029191355212,1.42749285429266,0.0185185185185185,0.00114846726891306,0.2364203784404
"P.cod","SE_outer",2014,"[30,60)",26,26,0.0177830053684727,"Epifauna",0.149880312397617,0.00494988445713393,0.148420005118273,0.385960512541606,0.537037037037037,0.352501271742831,0.711955947540794
"P.cod","SE_outer",2014,"[30,60)",26,26,0.0177830053684727,"Euphausiid",0,0,-3.97029191355212,1.42749285429266,0.0185185185185185,0.00114846726891306,0.2364203784404
"P.cod","SE_outer",2014,"[30,60)",26,26,0.0177830053684727,"Flatfish",0.0206850683353827,0.00191278194252775,-1.36330484289519,0.477838685881709,0.203703703703704,0.0911338385226459,0.394904814160943
"P.cod","SE_outer",2014,"[30,60)",26,26,0.0177830053684727,"Forage.fish",0.026689331831107,0.00154250372650896,-0.777704568588008,0.414368329964518,0.314814814814815,0.169402680936238,0.508613487312845
"P.cod","SE_outer",2014,"[30,60)",26,26,0.0177830053684727,"King.crab",0,0,-3.97029191355212,1.42749285429266,0.0185185185185185,0.00114846726891306,0.2364203784404
"P.cod","SE_outer",2014,"[30,60)",26,26,0.0177830053684727,"Octopus",1.09861157480806e-05,5.07952003849628e-06,-2.83321334405622,0.840168050416806,0.0555555555555555,0.0112070410173039,0.233888365467272
"P.cod","SE_outer",2014,"[30,60)",26,26,0.0177830053684727,"Opilio",0.0293122108690786,0.0135527392844123,-2.83321334405622,0.840168050416806,0.0555555555555555,0.0112070410173039,0.233888365467272
